,xpos,ypos,J,Ks,J-Ks,Per (days),A (mag),prob,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt,Selected_Z,alpha
32,590.112,30.28,22.21,20.83,1.3800000000000026,214,0.341,34.3,0.030400000000000316,1.0725066656157045,9.8196,6600852070.021588,5.580118871654258,380293.47300114715,0.006,2.3
33,124.064,247.886,22.220000000000002,20.82,1.4000000000000021,239,0.34,33.24,0.031500000000000083,1.0752266003927262,9.817499999999999,6569011164.762649,5.585914144724291,385402.16033659305,0.006,2.3
34,365.734,210.995,21.66,20.82,0.8399999999999999,231,0.364,36.32,0.031500000000000083,1.0752266003927262,9.817499999999999,6569011164.762649,5.585914144724291,385402.16033659305,0.006,2.3
35,826.351,18.085,22.55,20.81,1.740000000000002,331,0.56,50.18,0.032600000000000295,1.0779534330711127,9.8154,6537323852.287962,5.591720614758193,390589.54545944557,0.006,2.3
36,424.787,437.69,21.810000000000002,20.8,1.0100000000000016,231,0.365,36.43,0.03370000000000006,1.0806871811443115,9.8133,6505789391.703235,5.597538053950899,395856.74925833824,0.006,2.3
37,797.245,635.009,22.09,20.8,1.2899999999999991,236,0.385,38.42,0.03370000000000006,1.0806871811443115,9.8133,6505789391.703235,5.597538053950899,395856.74925833824,0.006,2.3
38,126.725,511.1,21.67,20.79,0.8800000000000026,247,0.435,42.79,0.034800000000000164,1.0834278621501394,9.8112,6474407045.688144,5.603366232796323,401204.90395899425,0.006,2.3
39,428.467,358.329,22.21,20.78,1.4299999999999997,245,0.584,51.17,0.03590000000000004,1.0861754936708863,9.8091,6443176080.479023,5.609204920095861,406635.1530593346,0.006,2.3
40,371.452,94.176,22.450000000000003,20.78,1.6700000000000017,259,0.307,28.69,0.03590000000000004,1.0861754936708863,9.8091,6443176080.479023,5.609204920095861,406635.1530593346,0.006,2.3
41,242.104,343.433,22.5,20.77,1.7300000000000004,274,0.456,43.98,0.037000000000000144,1.0889300933334338,9.807,6412095765.851622,5.615053882967137,412148.65125661826,0.006,2.3
42,507.566,223.257,21.85,20.76,1.0899999999999999,280,0.306,28.41,0.03809999999999991,1.0916916788093645,9.8049,6381165375.104194,5.620912886852925,417746.564366288,0.006,2.3
43,696.376,337.355,22.02,20.76,1.259999999999998,276,0.531,48.53,0.03809999999999991,1.0916916788093645,9.8049,6381165375.104194,5.620912886852925,417746.564366288,0.006,2.3
44,577.917,197.946,21.77,20.75,1.0199999999999996,261,0.444,43.21,0.039200000000000124,1.0944602678150797,9.8028,6350384185.0404,5.626781695530293,423430.06923231,0.006,2.3
45,615.164,452.077,22.32,20.75,1.5700000000000003,260,0.426,41.72,0.039200000000000124,1.0944602678150797,9.8028,6350384185.0404,5.626781695530293,423430.06923231,0.006,2.3
46,382.359,678.613,22.610000000000003,20.75,1.860000000000003,456,0.538,47.16,0.039200000000000124,1.0944602678150797,9.8028,6350384185.0404,5.626781695530293,423430.06923231,0.006,2.3
47,167.066,449.521,21.78,20.75,1.0300000000000011,254,0.407,40.1,0.039200000000000124,1.0944602678150797,9.8028,6350384185.0404,5.626781695530293,423430.06923231,0.006,2.3
48,727.69,229.53,21.75,20.75,1.0,259,0.332,31.85,0.039200000000000124,1.0944602678150797,9.8028,6350384185.0404,5.626781695530293,423430.06923231,0.006,2.3
49,215.668,618.383,21.77,20.74,1.0300000000000011,249,0.416,41.06,0.040300000000000336,1.0972358781119078,9.800699999999999,6319751475.952422,5.6326600711199175,429200.35362867964,0.006,2.3
50,434.079,220.827,21.950000000000003,20.74,1.2100000000000044,289,0.426,41.52,0.040300000000000336,1.0972358781119078,9.800699999999999,6319751475.952422,5.6326600711199175,429200.35362867964,0.006,2.3
51,206.707,260.865,21.970000000000002,20.74,1.230000000000004,273,0.444,43.06,0.040300000000000336,1.0972358781119078,9.800699999999999,6319751475.952422,5.6326600711199175,429200.35362867964,0.006,2.3
52,726.396,584.699,21.64,20.74,0.9000000000000021,234,0.303,28.66,0.040300000000000336,1.0972358781119078,9.800699999999999,6319751475.952422,5.6326600711199175,429200.35362867964,0.006,2.3
53,409.452,459.005,22.02,20.73,1.2899999999999991,345,0.597,51.5,0.0414000000000001,1.100018527506221,9.7986,6289266531.604166,5.638547774095622,435058.6161518866,0.006,2.3
54,429.095,18.648,22.5,20.73,1.7699999999999996,556,0.643,36.97,0.0414000000000001,1.100018527506221,9.7986,6289266531.604166,5.638547774095622,435058.6161518866,0.006,2.3
55,308.61,837.671,22.42,20.72,1.7000000000000028,193,0.344,35.8,0.042500000000000204,1.1028082338495524,9.7965,6258928639.214407,5.595330376561595,393849.57082819764,0.008,2.3
56,327.911,236.23,21.57,20.72,0.8500000000000014,271,0.372,36.32,0.042500000000000204,1.1028082338495524,9.7965,6258928639.214407,5.595330376561595,393849.57082819764,0.008,2.3
57,331.157,843.819,22.03,20.72,1.3100000000000023,278,0.432,42.04,0.042500000000000204,1.1028082338495524,9.7965,6258928639.214407,5.595330376561595,393849.57082819764,0.008,2.3
58,589.101,506.609,22.240000000000002,20.72,1.5200000000000031,129,0.261,26.61,0.042500000000000204,1.1028082338495524,9.7965,6258928639.214407,5.595330376561595,393849.57082819764,0.008,2.3
59,421.316,212.971,21.84,20.72,1.120000000000001,232,0.436,43.42,0.042500000000000204,1.1028082338495524,9.7965,6258928639.214407,5.595330376561595,393849.57082819764,0.008,2.3
60,526.847,688.469,22.110000000000003,20.71,1.4000000000000021,243,0.2,13.19,0.04359999999999997,1.1056050150387036,9.7944,6228737089.440282,5.602504858247471,400409.94750266435,0.008,2.3
61,68.814,80.933,22.39,20.71,1.6799999999999997,303,0.481,45.79,0.04359999999999997,1.1056050150387036,9.7944,6228737089.440282,5.602504858247471,400409.94750266435,0.008,2.3
62,556.286,827.19,22.240000000000002,20.71,1.5300000000000011,262,0.357,34.76,0.04359999999999997,1.1056050150387036,9.7944,6228737089.440282,5.602504858247471,400409.94750266435,0.008,2.3
63,94.439,172.691,21.900000000000002,20.71,1.1900000000000013,264,0.398,39.06,0.04359999999999997,1.1056050150387036,9.7944,6228737089.440282,5.602504858247471,400409.94750266435,0.008,2.3
64,222.338,70.817,22.44,20.7,1.740000000000002,269,0.347,33.53,0.044700000000000184,1.1084088890158674,9.7923,6198691176.360599,5.609663366429361,407064.62852165295,0.008,2.3
65,790.322,76.998,21.59,20.68,0.9100000000000001,218,0.294,27.93,0.046900000000000164,1.1140379873306183,9.7881,6139033453.60935,5.623931967958159,420660.7269028138,0.008,2.3
66,646.109,97.475,21.900000000000002,20.669999999999998,1.230000000000004,302,0.468,44.9,0.048000000000000376,1.116863247780562,9.786,6109420249.055715,5.631041814294839,427604.0543036667,0.008,2.3
67,215.796,325.273,21.720000000000002,20.66,1.0600000000000023,303,0.338,32.48,0.049100000000000144,1.1196956732434582,9.7839,6079949891.399813,5.638135193112502,434645.5054982871,0.008,2.3
68,139.489,250.324,21.69,20.65,1.0400000000000027,250,0.357,34.97,0.050200000000000244,1.1225352818901682,9.7818,6050621691.582972,5.645211981069559,441786.0324637367,0.008,2.3
69,827.596,836.27,21.55,20.65,0.9000000000000021,274,0.495,46.62,0.050200000000000244,1.1225352818901682,9.7818,6050621691.582972,5.645211981069559,441786.0324637367,0.008,2.3
70,179.207,837.567,22.17,20.65,1.5200000000000031,262,0.321,30.45,0.050200000000000244,1.1225352818901682,9.7818,6050621691.582972,5.645211981069559,441786.0324637367,0.008,2.3
71,50.935,645.011,21.540000000000003,20.65,0.8900000000000041,241,0.386,38.36,0.050200000000000244,1.1225352818901682,9.7818,6050621691.582972,5.645211981069559,441786.0324637367,0.008,2.3
72,607.527,129.783,21.700000000000003,20.65,1.0500000000000043,155,0.312,33.72,0.050200000000000244,1.1225352818901682,9.7818,6050621691.582972,5.645211981069559,441786.0324637367,0.008,2.3
73,530.536,409.101,22.110000000000003,20.65,1.4600000000000044,209,0.374,38.46,0.050200000000000244,1.1225352818901682,9.7818,6050621691.582972,5.645211981069559,441786.0324637367,0.008,2.3
74,783.337,462.572,21.55,20.64,0.9100000000000001,244,0.42,41.57,0.05130000000000001,1.1253820919376323,9.7797,6021434963.870294,5.6522720548947145,449026.58536895836,0.008,2.3
75,510.257,325.189,21.900000000000002,20.62,1.2800000000000011,203,0.296,28.82,0.05349999999999999,1.1310973893337057,9.775500000000001,5963483198.341276,5.666341567432144,463811.5585864761,0.008,2.3
76,232.207,4.549,21.44,20.62,0.8200000000000003,286,0.539,48.86,0.05349999999999999,1.1310973893337057,9.775500000000001,5963483198.341276,5.666341567432144,463811.5585864761,0.008,2.3
77,690.317,88.923,23.19,20.61394372294372,1.7,511,0.34,27.82,0.05416619047619098,1.1328337792147034,9.77422818181818,5946044865.441847,5.670588576628018,468369.46803212963,0.008,2.3
78,414.36,218.193,22.34,20.61,1.7300000000000004,296,0.572,50.14,0.054600000000000204,1.1339659133476634,9.7734,5934716805.53056,5.673350759977989,471357.86709863634,0.008,2.3
79,151.908,256.661,21.96,20.61,1.3500000000000014,276,0.444,43.04,0.054600000000000204,1.1339659133476634,9.7734,5934716805.53056,5.673350759977989,471357.86709863634,0.008,2.3
80,516.011,222.659,21.59,20.6,0.9899999999999984,288,0.312,29.19,0.05569999999999997,1.1368417120933065,9.7713,5906089174.803649,5.68034274606455,479007.9772328139,0.008,2.3
81,398.267,539.442,21.43,20.6,0.8299999999999983,264,0.419,41.03,0.05569999999999997,1.1368417120933065,9.7713,5906089174.803649,5.68034274606455,479007.9772328139,0.008,2.3
82,595.973,699.644,21.740000000000002,20.59,1.1500000000000021,281,0.405,39.61,0.056800000000000184,1.1397248040197492,9.7692,5877599636.805995,5.6873174028131075,486762.8248674509,0.008,2.3
83,574.932,643.524,21.540000000000003,20.59,0.9500000000000028,242,0.41,40.71,0.056800000000000184,1.1397248040197492,9.7692,5877599636.805995,5.6873174028131075,486762.8248674509,0.008,2.3
84,545.314,695.39,21.970000000000002,20.59,1.3800000000000026,237,0.291,26.95,0.056800000000000184,1.1397248040197492,9.7692,5877599636.805995,5.6873174028131075,486762.8248674509,0.008,2.3
85,112.241,590.792,21.46,20.58,0.8800000000000026,254,0.442,43.19,0.057900000000000285,1.1426152076228904,9.7671,5849247525.41185,5.694274607431657,494623.34192032466,0.008,2.3
86,488.647,486.885,21.330000000000002,20.58,0.7500000000000036,300,0.527,48.38,0.057900000000000285,1.1426152076228904,9.7671,5849247525.41185,5.694274607431657,494623.34192032466,0.008,2.3
87,501.439,630.638,21.650000000000002,20.58,1.0700000000000038,254,0.284,25.66,0.057900000000000285,1.1426152076228904,9.7671,5849247525.41185,5.694274607431657,494623.34192032466,0.008,2.3
88,315.637,137.195,22.290000000000003,20.57,1.7200000000000024,467,0.423,39.14,0.05900000000000005,1.1455129414455358,9.765,5821032177.708722,5.701214237217666,502590.4559634898,0.008,2.3
89,118.033,820.844,22.32,20.56,1.7600000000000016,302,0.333,31.87,0.060100000000000264,1.14841802407752,9.7629,5792952933.981773,5.708136169560826,510665.0898306922,0.008,2.3
90,397.8,834.029,21.53,20.56,0.9700000000000024,192,0.329,33.91,0.060100000000000264,1.14841802407752,9.7629,5792952933.981773,5.708136169560826,510665.0898306922,0.008,2.3
91,240.495,539.909,21.830000000000002,20.56,1.2700000000000031,259,0.2,13.07,0.060100000000000264,1.14841802407752,9.7629,5792952933.981773,5.708136169560826,510665.0898306922,0.008,2.3
92,262.01,322.619,22.02,20.56,1.4600000000000009,828,0.368,6.06,0.060100000000000264,1.14841802407752,9.7629,5792952933.981773,5.708136169560826,510665.0898306922,0.008,2.3
93,182.164,425.84,21.380000000000003,20.55,0.8300000000000018,286,0.409,39.98,0.06120000000000003,1.1513304741558172,9.7608,5765009137.6985445,5.71504028194578,518848.1612172338,0.008,2.3
94,569.326,701.24,22.39,20.55,1.8399999999999999,496,0.618,45.49,0.06120000000000003,1.1513304741558172,9.7608,5765009137.6985445,5.71504028194578,518848.1612172338,0.008,2.3
95,46.154,364.506,21.59,20.55,1.0399999999999991,253,0.415,40.87,0.06120000000000003,1.1513304741558172,9.7608,5765009137.6985445,5.71504028194578,518848.1612172338,0.008,2.3
96,790.515,407.132,23.87,20.546175,1.6,568,0.619,34.73,0.06162074999999989,1.1524464382083797,9.75999675,5754356311.051505,5.717676367571888,522007.0489636446,0.008,2.3
97,649.996,832.18,21.77,20.54,1.2300000000000004,246,0.352,34.48,0.062300000000000244,1.1542503103646717,9.7587,5737200135.493503,5.721926451954897,527140.5822723916,0.008,2.3
98,501.54,825.126,22.220000000000002,20.54,1.6800000000000033,314,0.465,44.81,0.062300000000000244,1.1542503103646717,9.7587,5737200135.493503,5.721926451954897,527140.5822723916,0.008,2.3
99,787.507,356.56,21.610000000000003,20.53,1.0800000000000018,239,0.306,28.93,0.06340000000000001,1.1571775514357066,9.7566,5709525277.152816,5.728794557271002,535543.2591842845,0.008,2.3
100,159.258,341.052,21.59,20.53,1.0599999999999987,278,0.385,37.64,0.06340000000000001,1.1571775514357066,9.7566,5709525277.152816,5.728794557271002,535543.2591842845,0.008,2.3
101,296.371,123.84,21.71,20.52,1.1900000000000013,448,0.29,25.72,0.06450000000000011,1.160112216148054,9.7545,5681983915.599056,5.735644475680139,544057.0917573269,0.008,2.3
102,641.325,564.165,21.76,20.52,1.240000000000002,272,0.346,33.39,0.06450000000000011,1.160112216148054,9.7545,5681983915.599056,5.735644475680139,544057.0917573269,0.008,2.3
103,541.879,386.689,22.150000000000002,20.52,1.6300000000000026,282,0.288,26.01,0.06450000000000011,1.160112216148054,9.7545,5681983915.599056,5.735644475680139,544057.0917573269,0.008,2.3
104,768.979,122.517,22.17,20.51,1.6600000000000001,298,0.482,45.81,0.06559999999999999,1.1630543233284671,9.7524,5654575406.876208,5.742476085074323,552682.9729822275,0.008,2.3
105,256.811,133.548,23.02,20.509623376623377,1.7,476,0.378,34.42,0.06564142857142863,1.1631652756416526,9.752320909090908,5653545725.847209,5.742733020069169,553010.045088196,0.008,2.3
106,549.096,166.588,21.66,20.5,1.1600000000000001,529,1.001,34.43,0.06670000000000009,1.1660038918514484,9.7503,5627299110.134522,5.749289263454303,561421.7885985909,0.008,2.3
107,403.046,806.695,21.64,20.5,1.1400000000000006,291,0.311,29.06,0.06670000000000009,1.1660038918514484,9.7503,5627299110.134522,5.749289263454303,561421.7885985909,0.008,2.3
108,724.672,477.335,22.73,20.48234199134199,1.7,513,0.623,43.37,0.06864238095238129,1.171230520585633,9.746591818181818,5579455500.613837,5.7612745989973755,577131.2609672026,0.008,2.3
109,538.403,244.348,22.110000000000003,20.48,1.6300000000000026,296,0.504,47.14,0.06890000000000007,1.171925488662569,9.7461,5573140604.637261,5.762859839734818,579241.7270326477,0.008,2.3
110,849.378,27.277,22.130000000000003,20.48,1.6500000000000021,283,0.32,30.2,0.06890000000000007,1.171925488662569,9.7461,5573140604.637261,5.762859839734818,579241.7270326477,0.008,2.3
111,122.506,226.249,21.93,20.48,1.4499999999999993,291,0.304,28.15,0.06890000000000007,1.171925488662569,9.7461,5573140604.637261,5.762859839734818,579241.7270326477,0.008,2.3
112,155.024,109.834,21.66,20.47,1.1900000000000013,264,0.265,22.88,0.07000000000000028,1.1748975549395304,9.744,5546257129.579104,5.769616994205315,588324.5810345666,0.008,2.3
113,637.782,571.6,21.46,20.47,0.990000000000002,295,0.466,44.7,0.07000000000000028,1.1748975549395304,9.744,5546257129.579104,5.769616994205315,588324.5810345666,0.008,2.3
114,809.613,297.404,21.42,20.47,0.9500000000000028,165,0.349,38.27,0.07000000000000028,1.1748975549395304,9.744,5546257129.579104,5.769616994205315,588324.5810345666,0.008,2.3
115,520.737,226.877,23.700000000000003,20.46714718614718,1.7,455,0.591,48.98,0.07031380952381028,1.1757468111329734,9.743400909090909,5538611576.510929,5.771541221620868,590937.052465438,0.008,2.3
116,466.81,195.625,22.91,20.46530303030303,1.7,625,0.816,24.15,0.07051666666666678,1.176296125850612,9.743013636363637,5533674840.664116,5.772784286976625,592630.8931268028,0.008,2.3
117,296.25,99.696,21.220000000000002,20.46,0.7600000000000016,292,0.569,50.02,0.07110000000000005,1.1778771585369432,9.7419,5519503333.867383,5.776355230807045,597523.8308704672,0.008,2.3
118,468.654,668.942,21.8,20.45,1.3500000000000014,298,0.385,37.67,0.07220000000000015,1.1808643185698608,9.739799999999999,5492878591.960464,5.783074428125798,606840.3192073294,0.008,2.3
119,169.819,228.192,21.53,20.45,1.0800000000000018,312,0.348,33.73,0.07220000000000015,1.1808643185698608,9.739799999999999,5492878591.960464,5.783074428125798,606840.3192073294,0.008,2.3
120,851.204,443.255,21.240000000000002,20.45,0.7900000000000027,308,0.565,50.02,0.07220000000000015,1.1808643185698608,9.739799999999999,5492878591.960464,5.783074428125798,606840.3192073294,0.008,2.3
121,219.645,704.799,22.060000000000002,20.45,1.610000000000003,445,0.592,49.7,0.07220000000000015,1.1808643185698608,9.739799999999999,5492878591.960464,5.783074428125798,606840.3192073294,0.008,2.3
122,145.374,182.201,21.900000000000002,20.45,1.4500000000000028,289,0.268,23.23,0.07220000000000015,1.1808643185698608,9.739799999999999,5492878591.960464,5.783074428125798,606840.3192073294,0.008,2.3
123,567.302,271.132,21.950000000000003,20.45,1.5000000000000036,213,0.504,49.4,0.07220000000000015,1.1808643185698608,9.739799999999999,5492878591.960464,5.783074428125798,606840.3192073294,0.008,2.3
124,807.149,169.294,22.19,20.45,1.740000000000002,350,0.27,23.9,0.07220000000000015,1.1808643185698608,9.739799999999999,5492878591.960464,5.783074428125798,606840.3192073294,0.008,2.3
125,723.163,474.36,21.85,20.45,1.4000000000000021,244,0.297,27.61,0.07220000000000015,1.1808643185698608,9.739799999999999,5492878591.960464,5.783074428125798,606840.3192073294,0.008,2.3
126,481.177,518.413,23.69,20.44072727272727,1.7,456,0.732,49.46,0.0732200000000005,1.1836409993891854,9.737852727272726,5468304968.605355,5.78928783817369,615584.7297903812,0.008,2.3
127,740.211,45.215,21.830000000000002,20.44,1.3900000000000006,296,0.411,105.46,0.07330000000000003,1.1838590542018101,9.7377,5466382281.334197,5.789774464872646,616274.8786837106,0.008,2.3
128,319.817,513.646,21.490000000000002,20.44,1.0500000000000007,299,0.397,105.43,0.07330000000000003,1.1838590542018101,9.7377,5466382281.334197,5.789774464872646,616274.8786837106,0.008,2.3
129,194.227,762.506,21.34,20.43,0.9100000000000001,272,0.423,100.74,0.07440000000000013,1.18686138464492,9.7356,5440013782.467271,5.796455219886731,625828.3314219562,0.008,2.3
130,860.17,34.06,21.970000000000002,20.43,1.5400000000000027,165,0.305,91.24,0.07440000000000013,1.18686138464492,9.7356,5440013782.467271,5.796455219886731,625828.3314219562,0.008,2.3
131,125.038,494.064,21.75,20.43,1.3200000000000003,279,0.342,97.59,0.07440000000000013,1.18686138464492,9.7356,5440013782.467271,5.796455219886731,625828.3314219562,0.008,2.3
132,307.871,427.58,21.970000000000002,20.43,1.5400000000000027,297,0.339,101.24,0.07440000000000013,1.18686138464492,9.7356,5440013782.467271,5.796455219886731,625828.3314219562,0.008,2.3
133,817.535,94.909,21.610000000000003,20.43,1.1800000000000033,262,0.306,91.46,0.07440000000000013,1.18686138464492,9.7356,5440013782.467271,5.796455219886731,625828.3314219562,0.008,2.3
134,430.972,423.967,22.740000000000002,20.426662337662336,1.7,518,0.558,41.3,0.07476714285714314,1.1878651549794477,9.73489909090909,5431241209.803715,5.798680717578842,629043.5557615979,0.008,2.3
135,643.429,672.785,22.0,20.419999999999998,1.5800000000000018,294,0.34,100.65,0.07550000000000034,1.1898713291600416,9.7335,5413772478.82686,5.787199265575508,612631.4184373813,0.01,2.3
136,158.728,199.856,21.580000000000002,20.419999999999998,1.1600000000000037,294,0.296,96.75,0.07550000000000034,1.1898713291600416,9.7335,5413772478.82686,5.787199265575508,612631.4184373813,0.01,2.3
137,473.832,347.226,21.790000000000003,20.419999999999998,1.3700000000000045,264,0.317,92.76,0.07550000000000034,1.1898713291600416,9.7335,5413772478.82686,5.787199265575508,612631.4184373813,0.01,2.3
138,647.817,43.051,21.970000000000002,20.419999999999998,1.5500000000000043,294,0.342,100.8,0.07550000000000034,1.1898713291600416,9.7335,5413772478.82686,5.787199265575508,612631.4184373813,0.01,2.3
139,377.356,658.374,22.450000000000003,20.41580086580086,1.7,451,0.623,49.89,0.07596190476190534,1.1911375198067453,9.73261818181818,5402791175.108653,5.789737258998287,616222.0848663176,0.01,2.3
140,53.673,209.73,21.46,20.41,1.0500000000000007,292,0.342,100.37,0.07660000000000011,1.1928889070568702,9.7314,5387657756.854144,5.793239435402636,621211.4263626466,0.01,2.3
141,799.343,510.013,21.42,20.41,1.0100000000000016,277,0.292,92.86,0.07660000000000011,1.1928889070568702,9.7314,5387657756.854144,5.793239435402636,621211.4263626466,0.01,2.3
142,677.682,104.014,21.5,20.41,1.0899999999999999,302,0.442,108.28,0.07660000000000011,1.1928889070568702,9.7314,5387657756.854144,5.793239435402636,621211.4263626466,0.01,2.3
143,674.688,425.903,21.5,20.41,1.0899999999999999,254,0.258,85.06,0.07660000000000011,1.1928889070568702,9.7314,5387657756.854144,5.793239435402636,621211.4263626466,0.01,2.3
144,598.682,641.232,22.02,20.4,1.620000000000001,323,0.436,112.81,0.07770000000000032,1.1959141376940765,9.7293,5361669005.949895,5.799266026725306,629891.9044729602,0.01,2.3
145,534.104,395.756,22.220000000000002,20.4,1.8200000000000038,381,0.551,125.97,0.07770000000000032,1.1959141376940765,9.7293,5361669005.949895,5.799266026725306,629891.9044729602,0.01,2.3
