,xpos,ypos,J,Ks,J-Ks,Per (days),A (mag),prob,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt,Selected_Z,alpha
57,30.38,244.955,22.470000000000002,20.83,1.6400000000000041,370,0.727,59.15,0.030400000000000316,1.0725066656157045,9.8196,6600852070.021588,5.580118871654258,380293.47300114715,0.006,2.3
58,89.59,146.109,22.09,20.83,1.2600000000000016,204,0.289,57.99,0.030400000000000316,1.0725066656157045,9.8196,6600852070.021588,5.580118871654258,380293.47300114715,0.006,2.3
59,357.604,318.509,22.12,20.81,1.3100000000000023,490,0.471,54.42,0.032600000000000295,1.0779534330711127,9.8154,6537323852.287962,5.591720614758193,390589.54545944557,0.006,2.3
60,206.538,46.923,22.23,20.81,1.4200000000000017,206,0.267,53.79,0.032600000000000295,1.0779534330711127,9.8154,6537323852.287962,5.591720614758193,390589.54545944557,0.006,2.3
61,534.016,605.585,22.23,20.79,1.4400000000000013,239,0.27,54.29,0.034800000000000164,1.0834278621501394,9.8112,6474407045.688144,5.603366232796323,401204.90395899425,0.006,2.3
62,854.54,771.523,21.66,20.78,0.879999999999999,286,0.509,74.56,0.03590000000000004,1.0861754936708863,9.8091,6443176080.479023,5.609204920095861,406635.1530593346,0.006,2.3
63,300.273,611.715,21.610000000000003,20.78,0.8300000000000018,267,0.315,62.4,0.03590000000000004,1.0861754936708863,9.8091,6443176080.479023,5.609204920095861,406635.1530593346,0.006,2.3
64,281.031,309.679,21.84,20.77,1.0700000000000003,196,0.43,73.72,0.037000000000000144,1.0889300933334338,9.807,6412095765.851622,5.615053882967137,412148.65125661826,0.006,2.3
65,855.807,772.237,23.98,20.753749999999997,1.6,193,0.516,75.29,0.03878750000000053,1.0934212250853446,9.803587499999999,6361909692.619704,5.624579758340998,421288.64946510113,0.006,2.3
66,53.525,768.3,22.040000000000003,20.73,1.3100000000000023,256,0.268,54.05,0.0414000000000001,1.100018527506221,9.7986,6289266531.604166,5.638547774095622,435058.6161518866,0.006,2.3
67,65.611,460.413,21.68,20.71,0.9699999999999989,214,0.251,50.38,0.04359999999999997,1.1056050150387036,9.7944,6228737089.440282,5.602504858247471,400409.94750266435,0.008,2.3
68,781.172,313.477,26.52,20.7080125,1.6,169,0.793,60.83,0.04381862500000022,1.1061617196623084,9.793982625,6222753890.407976,5.6039288875596105,401725.0260251567,0.008,2.3
69,719.443,827.022,21.580000000000002,20.7,0.8800000000000026,250,0.361,68.0,0.044700000000000184,1.1084088890158674,9.7923,6198691176.360599,5.609663366429361,407064.62852165295,0.008,2.3
70,305.918,295.709,22.18,20.69,1.4899999999999984,778,0.461,9.68,0.04579999999999995,1.1112198737687347,9.7902,6168790197.459382,5.61680577751165,413814.56984314206,0.008,2.3
71,705.585,752.688,21.71,20.66,1.0500000000000007,294,0.431,73.73,0.049100000000000144,1.1196956732434582,9.7839,6079949891.399813,5.638135193112502,434645.5054982871,0.008,2.3
72,852.987,764.701,21.540000000000003,20.65,0.8900000000000041,294,0.464,74.67,0.050200000000000244,1.1225352818901682,9.7818,6050621691.582972,5.645211981069559,441786.0324637367,0.008,2.3
73,252.473,92.608,21.87,20.65,1.2200000000000024,251,0.243,48.7,0.050200000000000244,1.1225352818901682,9.7818,6050621691.582972,5.645211981069559,441786.0324637367,0.008,2.3
74,252.58,54.482,21.450000000000003,20.63,0.8200000000000038,294,0.455,74.5,0.052400000000000224,1.1282361216489931,9.7776,5992389025.834776,5.659315291389734,456368.1122347965,0.008,2.3
75,193.93,833.109,21.220000000000002,20.63,0.5900000000000034,454,0.571,60.57,0.052400000000000224,1.1282361216489931,9.7776,5992389025.834776,5.659315291389734,456368.1122347965,0.008,2.3
76,324.783,739.677,21.92,20.6,1.3200000000000003,248,0.273,54.94,0.05569999999999997,1.1368417120933065,9.7713,5906089174.803649,5.68034274606455,479007.9772328139,0.008,2.3
77,123.256,499.771,21.68,20.6,1.0799999999999983,210,0.302,60.12,0.05569999999999997,1.1368417120933065,9.7713,5906089174.803649,5.68034274606455,479007.9772328139,0.008,2.3
78,320.303,693.92,21.91,20.6,1.3099999999999987,208,0.202,38.53,0.05569999999999997,1.1368417120933065,9.7713,5906089174.803649,5.68034274606455,479007.9772328139,0.008,2.3
79,412.053,131.619,22.450000000000003,20.6,1.8500000000000014,264,0.269,54.36,0.05569999999999997,1.1368417120933065,9.7713,5906089174.803649,5.68034274606455,479007.9772328139,0.008,2.3
80,455.042,37.267,21.68,20.59,1.0899999999999999,282,0.321,63.53,0.056800000000000184,1.1397248040197492,9.7692,5877599636.805995,5.6873174028131075,486762.8248674509,0.008,2.3
81,455.682,392.499,22.02,20.57,1.4499999999999993,279,0.309,61.68,0.05900000000000005,1.1455129414455358,9.765,5821032177.708722,5.701214237217666,502590.4559634898,0.008,2.3
82,594.172,346.425,21.73,20.56,1.1700000000000017,285,0.368,69.25,0.060100000000000264,1.14841802407752,9.7629,5792952933.981773,5.708136169560826,510665.0898306922,0.008,2.3
83,275.836,724.749,21.94,20.56,1.3800000000000026,170,0.265,54.18,0.060100000000000264,1.14841802407752,9.7629,5792952933.981773,5.708136169560826,510665.0898306922,0.008,2.3
84,62.177,65.747,21.650000000000002,20.56,1.0900000000000034,278,0.355,67.78,0.060100000000000264,1.14841802407752,9.7629,5792952933.981773,5.708136169560826,510665.0898306922,0.008,2.3
85,754.05,659.413,22.01,20.56,1.4500000000000028,238,0.316,62.21,0.060100000000000264,1.14841802407752,9.7629,5792952933.981773,5.708136169560826,510665.0898306922,0.008,2.3
86,283.927,656.067,21.44,20.55,0.8900000000000006,253,0.214,41.75,0.06120000000000003,1.1513304741558172,9.7608,5765009137.6985445,5.71504028194578,518848.1612172338,0.008,2.3
87,593.086,698.145,21.970000000000002,20.54,1.4300000000000033,275,0.249,50.35,0.062300000000000244,1.1542503103646717,9.7587,5737200135.493503,5.721926451954897,527140.5822723916,0.008,2.3
88,694.102,639.796,21.68,20.53,1.1499999999999986,254,0.216,42.27,0.06340000000000001,1.1571775514357066,9.7566,5709525277.152816,5.728794557271002,535543.2591842845,0.008,2.3
89,438.041,97.386,21.66,20.52,1.1400000000000006,287,0.339,66.05,0.06450000000000011,1.160112216148054,9.7545,5681983915.599056,5.735644475680139,544057.0917573269,0.008,2.3
90,606.274,349.345,22.84,20.51024242424242,1.7,465,0.681,51.78,0.06557333333333382,1.1629829113463268,9.752450909090909,5655238289.271627,5.742310687799041,552472.5285555485,0.008,2.3
91,852.05,611.405,22.14,20.51,1.629999999999999,291,0.445,74.19,0.06559999999999999,1.1630543233284671,9.7524,5654575406.876208,5.742476085074323,552682.9729822275,0.008,2.3
92,903.969,362.99,22.380000000000003,20.5,1.8800000000000026,261,0.525,73.99,0.06670000000000009,1.1660038918514484,9.7503,5627299110.134522,5.749289263454303,561421.7885985909,0.008,2.3
93,75.009,169.117,21.87,20.5,1.370000000000001,696,0.272,4.53,0.06670000000000009,1.1660038918514484,9.7503,5627299110.134522,5.749289263454303,561421.7885985909,0.008,2.3
94,801.008,814.429,21.450000000000003,20.49,0.9600000000000044,311,0.388,71.37,0.0678000000000003,1.1689609406393642,9.748199999999999,5600154387.615551,5.756083888932309,570274.4166501417,0.008,2.3
95,737.949,479.971,21.89,20.49,1.4000000000000021,160,0.238,48.47,0.0678000000000003,1.1689609406393642,9.748199999999999,5600154387.615551,5.756083888932309,570274.4166501417,0.008,2.3
96,677.455,807.19,21.6,20.49,1.110000000000003,250,0.264,53.18,0.0678000000000003,1.1689609406393642,9.748199999999999,5600154387.615551,5.756083888932309,570274.4166501417,0.008,2.3
97,793.095,281.772,22.37,20.49,1.8800000000000026,306,0.426,73.66,0.0678000000000003,1.1689609406393642,9.748199999999999,5600154387.615551,5.756083888932309,570274.4166501417,0.008,2.3
98,779.232,544.839,22.03,20.48,1.5500000000000007,272,0.316,62.63,0.06890000000000007,1.171925488662569,9.7461,5573140604.637261,5.762859839734818,579241.7270326477,0.008,2.3
99,140.809,632.952,21.32,20.47,0.8500000000000014,270,0.349,66.96,0.07000000000000028,1.1748975549395304,9.744,5546257129.579104,5.769616994205315,588324.5810345666,0.008,2.3
100,215.885,336.602,21.290000000000003,20.47,0.8200000000000038,308,0.455,74.65,0.07000000000000028,1.1748975549395304,9.744,5546257129.579104,5.769616994205315,588324.5810345666,0.008,2.3
101,130.634,718.495,21.810000000000002,20.47,1.3400000000000034,628,0.265,11.97,0.07000000000000028,1.1748975549395304,9.744,5546257129.579104,5.769616994205315,588324.5810345666,0.008,2.3
102,31.338,245.559,22.3,20.46,1.8399999999999999,436,0.594,62.65,0.07110000000000005,1.1778771585369432,9.7419,5519503333.867383,5.776355230807045,597523.8308704672,0.008,2.3
103,395.348,403.649,22.110000000000003,20.46,1.6500000000000021,293,0.401,72.09,0.07110000000000005,1.1778771585369432,9.7419,5519503333.867383,5.776355230807045,597523.8308704672,0.008,2.3
104,705.344,239.892,21.860000000000003,20.45,1.4100000000000037,315,0.513,74.74,0.07220000000000015,1.1808643185698608,9.739799999999999,5492878591.960464,5.783074428125798,606840.3192073294,0.008,2.3
105,579.644,774.993,21.71,20.44,1.2699999999999996,276,0.187,91.42,0.07330000000000003,1.1838590542018101,9.7377,5466382281.334197,5.789774464872646,616274.8786837106,0.008,2.3
106,246.087,213.945,21.3,20.44,0.8599999999999994,303,0.383,111.67,0.07330000000000003,1.1838590542018101,9.7377,5466382281.334197,5.789774464872646,616274.8786837106,0.008,2.3
107,484.146,292.289,21.82,20.43,1.3900000000000006,286,0.272,101.11,0.07440000000000013,1.18686138464492,9.7356,5440013782.467271,5.796455219886731,625828.3314219562,0.008,2.3
108,409.233,469.687,21.92,20.43,1.490000000000002,176,0.221,89.86,0.07440000000000013,1.18686138464492,9.7356,5440013782.467271,5.796455219886731,625828.3314219562,0.008,2.3
109,331.354,394.755,21.6,20.43,1.1700000000000017,277,0.299,102.15,0.07440000000000013,1.18686138464492,9.7356,5440013782.467271,5.796455219886731,625828.3314219562,0.008,2.3
110,323.129,308.024,21.880000000000003,20.43,1.4500000000000028,321,0.381,113.89,0.07440000000000013,1.18686138464492,9.7356,5440013782.467271,5.796455219886731,625828.3314219562,0.008,2.3
111,337.809,155.365,21.950000000000003,20.419999999999998,1.5300000000000047,449,0.34,101.17,0.07550000000000034,1.1898713291600416,9.7335,5413772478.82686,5.787199265575508,612631.4184373813,0.01,2.3
112,501.442,359.19,21.450000000000003,20.419999999999998,1.0300000000000047,297,0.205,96.02,0.07550000000000034,1.1898713291600416,9.7335,5413772478.82686,5.787199265575508,612631.4184373813,0.01,2.3
113,864.494,341.648,21.860000000000003,20.419999999999998,1.4400000000000048,274,0.335,104.45,0.07550000000000034,1.1898713291600416,9.7335,5413772478.82686,5.787199265575508,612631.4184373813,0.01,2.3
114,882.341,628.039,21.990000000000002,20.41,1.5800000000000018,241,0.346,101.13,0.07660000000000011,1.1928889070568702,9.7314,5387657756.854144,5.793239435402636,621211.4263626466,0.01,2.3
115,308.596,749.128,22.02,20.41,1.6099999999999994,283,0.337,105.87,0.07660000000000011,1.1928889070568702,9.7314,5387657756.854144,5.793239435402636,621211.4263626466,0.01,2.3
116,266.563,225.02,21.310000000000002,20.41,0.9000000000000021,290,0.409,111.17,0.07660000000000011,1.1928889070568702,9.7314,5387657756.854144,5.793239435402636,621211.4263626466,0.01,2.3
117,157.953,314.607,21.59,20.4,1.1900000000000013,261,0.25,95.82,0.07770000000000032,1.1959141376940765,9.7293,5361669005.949895,5.799266026725306,629891.9044729602,0.01,2.3
118,347.323,344.22,22.01,20.4,1.610000000000003,182,0.201,87.55,0.07770000000000032,1.1959141376940765,9.7293,5361669005.949895,5.799266026725306,629891.9044729602,0.01,2.3
119,451.718,376.012,21.720000000000002,20.39,1.3300000000000018,307,0.282,104.83,0.07880000000000009,1.1989470404794207,9.7272,5335805618.460333,5.805278903714519,638673.5103494334,0.01,2.3
120,628.524,761.19,21.39,20.39,1.0,304,0.298,105.81,0.07880000000000009,1.1989470404794207,9.7272,5335805618.460333,5.805278903714519,638673.5103494334,0.01,2.3
121,563.239,20.287,21.400000000000002,20.39,1.0100000000000016,311,0.375,112.29,0.07880000000000009,1.1989470404794207,9.7272,5335805618.460333,5.805278903714519,638673.5103494334,0.01,2.3
122,108.452,540.397,21.41,20.39,1.0199999999999996,445,0.299,99.48,0.07880000000000009,1.1989470404794207,9.7272,5335805618.460333,5.805278903714519,638673.5103494334,0.01,2.3
123,809.62,316.646,21.77,20.39,1.379999999999999,282,0.306,103.41,0.07880000000000009,1.1989470404794207,9.7272,5335805618.460333,5.805278903714519,638673.5103494334,0.01,2.3
124,83.742,289.019,22.23,20.39,1.8399999999999999,346,0.319,111.82,0.07880000000000009,1.1989470404794207,9.7272,5335805618.460333,5.805278903714519,638673.5103494334,0.01,2.3
125,838.892,828.252,20.76,20.39,0.370000000000001,285,0.326,105.36,0.07880000000000009,1.1989470404794207,9.7272,5335805618.460333,5.805278903714519,638673.5103494334,0.01,2.3
126,176.566,702.62,21.8,20.38,1.4200000000000017,309,0.338,109.58,0.0799000000000002,1.2019876348698864,9.7251,5310066989.662829,5.8112779305630795,647556.8928879062,0.01,2.3
127,87.904,336.986,21.950000000000003,20.37,1.5800000000000018,331,0.373,114.47,0.08099999999999996,1.2050359403717974,9.723,5284452517.751813,5.817262971489298,656542.6919106351,0.01,2.3
128,725.735,704.143,21.720000000000002,20.37,1.3500000000000014,345,0.408,117.58,0.08099999999999996,1.2050359403717974,9.723,5284452517.751813,5.817262971489298,656542.6919106351,0.01,2.3
129,139.861,121.752,21.26,20.37,0.8900000000000006,311,0.351,110.75,0.08099999999999996,1.2050359403717974,9.723,5284452517.751813,5.817262971489298,656542.6919106351,0.01,2.3
130,708.216,431.793,22.130000000000003,20.36,1.7700000000000031,486,0.558,93.39,0.08210000000000017,1.2080919765409506,9.7209,5258961603.824613,5.823233890740738,665631.5377725105,0.01,2.3
131,105.709,309.71,21.48,20.36,1.120000000000001,298,0.37,110.2,0.08210000000000017,1.2080919765409506,9.7209,5258961603.824613,5.823233890740738,665631.5377725105,0.01,2.3
132,511.431,752.32,21.46,20.35,1.1099999999999994,374,0.458,120.27,0.08319999999999994,1.211155762982733,9.7188,5233593651.86758,5.829190552597932,674824.0509617478,0.01,2.3
133,706.228,562.504,21.700000000000003,20.35,1.3500000000000014,277,0.35,105.89,0.08319999999999994,1.211155762982733,9.7188,5233593651.86758,5.829190552597932,674824.0509617478,0.01,2.3
134,96.725,45.664,21.71,20.34,1.370000000000001,115,0.269,100.43,0.08430000000000015,1.2142273193522564,9.7167,5208348068.742073,5.835132821378155,684120.8416952445,0.01,2.3
135,238.444,759.722,22.18,20.34,1.8399999999999999,184,0.248,91.96,0.08430000000000015,1.2142273193522564,9.7167,5208348068.742073,5.835132821378155,684120.8416952445,0.01,2.3
136,831.839,266.819,21.64,20.33,1.3100000000000023,439,0.587,111.6,0.08540000000000025,1.2173066653544755,9.714599999999999,5183224264.170603,5.841060561439138,693522.5095085115,0.01,2.3
137,323.482,229.953,21.27,20.32,0.9499999999999993,326,0.49,118.98,0.08650000000000013,1.2203938207443186,9.7125,5158221650.723061,5.846973637182847,703029.6428404045,0.01,2.3
138,40.677,-0.487,22.91,20.31752380952381,1.7,491,0.586,51.77,0.08677238095238105,1.2211594678063193,9.71198,5152049179.721567,5.848435546524145,705400.1481191266,0.01,2.3
139,572.238,20.186,21.360000000000003,20.31,1.0500000000000043,349,0.378,116.14,0.08760000000000023,1.2234888053268156,9.7104,5133339643.802892,5.852871913059232,712642.8186126424,0.01,2.3
140,205.793,127.571,22.490000000000002,20.30802164502164,1.7,455,0.077,74.62,0.08781761904761975,1.2241020325241958,9.709984545454544,5128431339.355209,5.854037036046014,714557.2599539554,0.01,2.3
141,563.904,47.281,21.73,20.3,1.4299999999999997,591,0.225,30.92,0.0887,1.2265916389572198,9.7083,5108577661.633557,5.858755253569989,722362.6018042045,0.01,2.3
142,58.112,315.068,21.71,20.3,1.4100000000000001,303,0.452,114.88,0.0887,1.2265916389572198,9.7083,5108577661.633557,5.858755253569989,722362.6018042045,0.01,2.3
143,175.552,762.948,22.09,20.3,1.7899999999999991,321,0.483,118.23,0.0887,1.2265916389572198,9.7083,5108577661.633557,5.858755253569989,722362.6018042045,0.01,2.3
144,671.709,132.349,21.610000000000003,20.29,1.3200000000000038,306,0.12,87.37,0.08980000000000021,1.2297023415411426,9.706199999999999,5083935125.244845,5.864623523272348,732189.5450207569,0.01,2.3
145,398.332,38.844,21.39,20.29,1.1000000000000014,626,0.238,17.01,0.08980000000000021,1.2297023415411426,9.706199999999999,5083935125.244845,5.864623523272348,732189.5450207569,0.01,2.3
