Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_030,log_t,age_030 (years),delta_t (years)
F2,1709,377.356,658.374,451,0.623,22.51,21.79,20.61,49.89,0.08,1.21,1.47,9.85,7004707065,472290
F2,2109,827.857,18.619,164,0.201,21.58,20.44,20.37,76.81,0.09,1.22,1.31,9.83,6833130264,485360
F2,1224,611.563,36.604,476,0.484,21.52,20.73,20.37,110.24,0.09,1.22,1.25,9.83,6833130264,485360
F2,1731,341.025,304.31,314,0.268,21.39,20.74,20.37,97.62,0.09,1.22,1.12,9.83,6833130264,485360
F2,2042,462.821,421.725,172,0.29,21.94,20.88,20.36,88.6,0.09,1.23,1.68,9.82,6655798263,499540
F2,1837,359.384,756.684,396,0.501,21.8,20.85,20.36,124.85,0.09,1.23,1.54,9.82,6655798263,499540
F2,1983,77.576,340.094,191,0.262,21.98,20.97,20.36,83.2,0.09,1.23,1.72,9.82,6655798263,499540
F2,1868,135.708,343.444,243,0.258,21.48,20.52,20.36,83.66,0.09,1.23,1.22,9.82,6655798263,499540
F2,1784,711.917,559.903,298,0.33,21.95,20.99,20.36,100.74,0.09,1.23,1.69,9.82,6655798263,499540
F2,2149,421.425,429.891,365,0.555,21.92,20.95,20.36,124.58,0.09,1.23,1.66,9.82,6655798263,499540
F2,1871,870.02,231.107,165,0.279,21.91,20.98,20.36,88.64,0.09,1.23,1.65,9.82,6655798263,499540
F2,1486,861.583,68.406,468,0.45,21.63,20.45,20.35,111.56,0.12,1.31,1.38,9.74,5512987401,610582
F2,2111,440.356,523.504,330,0.332,21.44,20.8,20.35,107.71,0.12,1.31,1.19,9.74,5512987401,610582
F2,1882,512.132,412.28,286,0.248,21.77,20.86,20.35,89.19,0.12,1.31,1.52,9.74,5512987401,610582
F2,1528,424.559,645.769,289,0.357,21.95,20.93,20.35,100.77,0.12,1.31,1.7,9.74,5512987401,610582
F2,1552,619.005,163.799,295,0.3,21.6,20.71,20.35,97.37,0.12,1.31,1.35,9.74,5512987401,610582
F2,2128,651.229,824.181,290,0.339,21.83,21.06,20.34,99.7,0.12,1.32,1.59,9.73,5367116224,627677
F2,1799,575.492,194.88,170,0.231,22.14,20.99,20.33,81.41,0.12,1.33,1.91,9.72,5225104734,645070
F2,2089,756.694,173.34,306,0.331,21.27,20.52,20.33,102.58,0.12,1.33,1.04,9.72,5225104734,645070
F2,1880,847.714,649.539,330,0.364,22.1,20.99,20.33,110.2,0.12,1.33,1.87,9.72,5225104734,645070
F2,1735,830.73,41.451,262,0.226,21.5,20.72,20.33,81.52,0.12,1.33,1.27,9.72,5225104734,645070
F2,1318,131.437,385.234,297,0.335,21.35,20.44,20.32,100.92,0.13,1.34,1.13,9.71,5086850803,662750
F2,1841,278.849,8.182,408,0.366,21.69,20.66,20.32,117.6,0.13,1.34,1.47,9.71,5086850803,662750
F2,1017,501.398,309.847,449,0.623,21.32,20.39,20.32,121.92,0.13,1.34,1.1,9.71,5086850803,662750
F2,1820,780.108,653.67,332,0.225,22.21,21.27,20.32,93.97,0.13,1.34,1.99,9.71,5086850803,662750
F2,2255,225.671,511.834,378,0.368,21.88,20.86,20.31,117.38,0.13,1.35,1.67,9.69,4952255010,680705
F2,1343,50.503,354.209,319,0.448,21.13,20.45,20.3,112.45,0.13,1.36,0.93,9.68,4821220561,698924
F2,1553,826.799,327.667,460,0.37,21.5,20.58,20.3,109.63,0.13,1.36,1.3,9.68,4821220561,698924
F2,1133,71.767,566.213,460,0.632,21.56,20.64,20.29,119.18,0.14,1.37,1.37,9.67,4693653225,717391
F2,1616,101.122,391.106,274,0.277,21.54,20.7,20.28,90.67,0.14,1.38,1.36,9.66,4569461263,736091
F2,2194,768.241,550.935,353,0.412,21.84,21.07,20.28,117.31,0.14,1.38,1.66,9.66,4569461263,736091
F2,1834,113.048,406.136,318,0.229,21.7,20.93,20.28,92.25,0.14,1.38,1.52,9.66,4569461263,736091
F2,1600,93.163,244.983,180,0.421,21.88,20.87,20.28,96.02,0.14,1.38,1.7,9.66,4569461263,736091
F2,1499,665.151,396.558,260,0.26,21.47,20.67,20.27,86.21,0.14,1.4,1.3,9.65,4448555365,755008
F2,1476,706.694,203.573,337,0.269,21.4,20.53,20.27,102.1,0.14,1.4,1.23,9.65,4448555365,755008
F2,1178,655.254,418.403,455,0.508,21.7,20.66,20.27,117.4,0.14,1.4,1.53,9.65,4448555365,755008
F2,986,773.864,71.346,493,0.554,22.01,20.66,20.27,105.85,0.14,1.4,1.84,9.65,4448555365,755008
F2,1690,702.089,302.619,281,0.22,21.75,20.9,20.27,83.63,0.14,1.4,1.58,9.65,4448555365,755008
F2,1542,791.883,392.269,314,0.391,21.85,21.01,20.27,108.5,0.14,1.4,1.68,9.65,4448555365,755008
F2,1115,563.077,161.583,514,0.419,21.8,20.75,20.26,92.61,0.15,1.41,1.64,9.64,4330848583,774123
F2,1134,690.081,79.855,409,0.449,21.93,21.43,20.26,122.39,0.15,1.41,1.77,9.64,4330848583,774123
F2,1039,692.432,94.454,416,0.526,21.04,20.24,20.25,124.83,0.15,1.42,0.89,9.62,4216256270,793418
F2,1631,679.773,105.185,349,0.326,21.69,20.75,20.25,110.55,0.15,1.42,1.54,9.62,4216256270,793418
F2,1081,314.049,818.506,412,0.44,21.32,20.55,20.25,121.78,0.15,1.42,1.17,9.62,4216256270,793418
F2,1221,480.87,-1.88,302,0.334,21.26,20.33,20.25,101.94,0.15,1.42,1.11,9.62,4216256270,793418
F2,1413,660.172,73.683,398,0.387,21.51,20.49,20.25,119.33,0.15,1.42,1.36,9.62,4216256270,793418
F2,1457,179.029,357.745,356,0.398,21.43,21.03,20.25,116.96,0.15,1.42,1.28,9.62,4216256270,793418
F2,2143,643.003,586.01,342,0.36,21.84,21.2,20.25,112.19,0.15,1.42,1.69,9.62,4216256270,793418
F2,1111,174.542,430.648,458,0.536,21.93,20.76,20.25,117.45,0.15,1.42,1.78,9.62,4216256270,793418
F2,946,674.638,817.162,398,0.481,21.62,21.31,20.25,124.09,0.15,1.42,1.47,9.62,4216256270,793418
F2,1124,881.169,122.298,393,0.368,21.65,21.09,20.25,118.01,0.15,1.42,1.5,9.62,4216256270,793418
F2,1032,786.15,72.583,302,0.39,21.42,20.43,20.25,105.73,0.15,1.42,1.27,9.62,4216256270,793418
F2,1697,887.821,314.828,323,0.33,21.48,20.7,20.24,106.13,0.16,1.43,1.34,9.61,4104696018,812871
F2,1272,752.651,190.181,373,0.383,21.28,20.44,20.24,118.02,0.16,1.43,1.14,9.61,4104696018,812871
F2,748,532.077,342.634,420,0.588,21.83,21.33,20.24,126.19,0.16,1.43,1.69,9.61,4104696018,812871
F2,1082,863.847,428.322,416,0.463,21.07,20.23,20.24,122.51,0.16,1.43,0.93,9.61,4104696018,812871
F2,2100,556.26,252.061,450,0.097,22.37,21.12,20.47,44.11,0.16,1.43,1.47,9.61,4098442560,813981
F2,2645,79.945,365.099,337,0.389,22.37,21.25,20.47,113.2,0.16,1.43,1.47,9.61,4098442560,813981
F2,1211,266.011,-3.585,305,0.35,21.08,20.3,20.23,103.83,0.16,1.44,0.95,9.6,3996087600,832460
F2,1154,818.647,625.91,338,0.387,21.03,20.4,20.23,113.27,0.16,1.44,0.9,9.6,3996087600,832460
F2,1465,830.918,266.779,175,0.303,21.55,20.65,20.23,89.36,0.16,1.44,1.42,9.6,3996087600,832460
F2,1004,169.996,493.106,395,0.546,20.93,20.02,20.22,126.31,0.16,1.45,0.81,9.59,3890352912,852164
F2,1380,691.007,27.103,274,0.213,21.99,20.81,20.22,81.09,0.16,1.45,1.87,9.59,3890352912,852164
F2,1389,807.249,555.021,302,0.235,21.57,20.81,20.22,90.25,0.16,1.45,1.45,9.59,3890352912,852164
F2,1508,529.299,819.837,324,0.29,21.71,20.72,20.22,102.34,0.16,1.45,1.59,9.59,3890352912,852164
F2,1251,592.318,113.564,278,0.369,21.42,20.5,20.22,99.18,0.16,1.45,1.3,9.59,3890352912,852164
F2,1387,83.99,774.122,391,0.384,21.92,21.15,20.22,119.09,0.16,1.45,1.8,9.59,3890352912,852164
F2,1374,100.095,253.502,366,0.366,21.49,20.65,20.22,116.14,0.16,1.45,1.37,9.59,3890352912,852164
F2,1243,541.883,392.268,296,0.388,21.61,20.82,20.22,104.25,0.16,1.45,1.49,9.59,3890352912,852164
F2,1205,109.527,261.751,447,0.389,21.79,21.14,20.22,113.99,0.16,1.45,1.67,9.59,3890352912,852164
F2,1181,604.368,485.248,381,0.375,21.28,20.28,20.21,118.07,0.17,1.47,1.17,9.58,3787415917,871956
F2,1559,640.348,70.001,338,0.38,21.29,20.75,20.21,112.83,0.17,1.47,1.18,9.58,3787415917,871956
F2,970,14.395,722.569,399,0.511,20.94,20.18,20.21,125.18,0.17,1.47,0.83,9.58,3787415917,871956
F2,1382,110.288,722.837,452,0.18,22,20.97,20.21,83.51,0.17,1.47,1.89,9.58,3787415917,871956
F2,1884,599.866,473.719,444,0.617,23.1,22.07,20.71,50.26,0.17,1.48,1.47,9.57,3695479061,890150
F2,1481,488.082,193.035,214,0.29,21.83,20.57,20.2,85.34,0.17,1.48,1.73,9.57,3687202588,891812
F2,1447,781.259,221.809,376,0.484,21.71,21.06,20.2,123.37,0.17,1.48,1.61,9.57,3687202588,891812
F2,874,470.74,678.097,354,0.434,21.21,20.53,20.2,118.6,0.17,1.48,1.11,9.57,3687202588,891812
F2,1494,70.381,424.654,335,0.29,21.39,20.86,20.19,104.42,0.17,1.49,1.3,9.56,3589640860,911704
F2,1809,849.471,740.46,345,0.386,21.67,20.85,20.19,114.48,0.17,1.49,1.58,9.56,3589640860,911704
F2,853,302.687,543.326,409,0.502,21.01,20.23,20.19,124.53,0.17,1.49,0.92,9.56,3589640860,911704
F2,721,478.034,712.025,621,0.544,21.93,20.66,20.19,44.41,0.17,1.49,1.84,9.56,3589640860,911704
F2,2966,292.007,641.779,440,0.564,23.77,22.62,20.94,49.19,0.18,1.5,1.47,9.54,3500934590,930274
F2,1144,406.09,412.486,351,0.318,21.36,20.68,20.18,110.09,0.18,1.5,1.28,9.54,3494660571,931605
F2,1125,710.975,410.796,453,0.17,21.54,20.64,20.18,80.2,0.18,1.5,1.46,9.54,3494660571,931605
F2,1505,290.979,788.72,436,0.192,21.62,20.59,20.18,89.42,0.18,1.5,1.54,9.54,3494660571,931605
F2,660,121.747,653.525,551,0.621,21.76,20.42,20.18,79.37,0.18,1.5,1.68,9.54,3494660571,931605
F2,988,708.433,429.74,360,0.274,21.24,20.45,20.17,106.19,0.18,1.52,1.17,9.53,3402193418,951485
F2,1185,555.668,148.297,373,0.444,21.44,21,20.17,121.41,0.18,1.52,1.37,9.53,3402193418,951485
F2,1378,135.92,532.695,180,0.235,21.44,20.49,20.17,80.67,0.18,1.52,1.37,9.53,3402193418,951485
F2,1028,494.779,27.265,306,0.39,20.96,20.04,20.17,106.64,0.18,1.52,0.89,9.53,3402193418,951485
F2,1364,154.398,108.098,180,0.266,21.29,20.34,20.17,84.84,0.18,1.52,1.22,9.53,3402193418,951485
F2,548,892.66,672.237,529,1.418,22.52,99.99,20.48,96.62,0.18,1.52,1.47,9.53,3400668126,951817
F2,1311,144.601,757.731,444,0.4,21.24,20.58,20.16,115.28,0.18,1.53,1.18,9.52,3312172904,971315
F2,904,613.064,539.52,407,0.428,21.06,20.26,20.16,121.47,0.18,1.53,1,9.52,3312172904,971315
F2,1579,359.919,637.705,369,0.409,21.76,21.01,20.16,119.22,0.18,1.53,1.7,9.52,3312172904,971315
F2,1367,376.052,-10.798,668,0.497,21.65,20.81,20.16,29.13,0.18,1.53,1.59,9.52,3312172904,971315
F2,929,72.743,19.972,423,0.438,21.14,20.19,20.15,120.67,0.19,1.54,1.09,9.51,3224534293,991062
F2,877,195.617,278.93,310,0.346,21.01,20.17,20.15,104.64,0.19,1.54,0.96,9.51,3224534293,991062
F2,797,511.539,298.404,398,0.426,21.4,20.82,20.15,121.6,0.19,1.54,1.35,9.51,3224534293,991062
F2,1271,103.029,229.035,297,0.311,21.72,20.85,20.15,98.86,0.19,1.54,1.67,9.51,3224534293,991062
F2,2428,698.016,398.013,350,0.472,22.35,20.98,20.4,119.63,0.19,1.55,1.47,9.5,3147672175,1008732
F2,991,41.21,298.708,356,0.336,21.22,20.6,20.14,112.49,0.19,1.55,1.18,9.5,3139214560,1010695
F2,901,70.901,646.594,433,0.478,21.41,20.66,20.14,121.01,0.19,1.55,1.37,9.5,3139214560,1010695
F2,1110,9.058,379.27,463,0.527,21.19,20.45,20.13,115.76,0.2,1.57,1.16,9.49,3056152349,1030182
F2,995,80.395,-10.595,663,0.645,21.1,20.36,20.13,31.23,0.2,1.57,1.07,9.49,3056152349,1030182
F2,1168,626.103,102.738,271,0.252,20.85,20.12,20.13,86.98,0.2,1.57,0.82,9.49,3056152349,1030182
F2,973,728.236,285.185,358,0.363,21.13,20.31,20.13,114.93,0.2,1.57,1.1,9.49,3056152349,1030182
F2,1730,541.524,536.047,224,0.398,22.65,21.55,20.5,92.98,0.2,1.57,1.47,9.48,3034031347,1035431
F2,1162,599.665,143.639,436,0.404,21.32,20.37,20.12,117.01,0.2,1.58,1.3,9.47,2975287927,1049487
F2,832,51.849,373.813,439,0.402,21.75,20.96,20.12,116.37,0.2,1.58,1.73,9.47,2975287927,1049487
F2,1204,319.576,816.011,398,0.259,21.81,20.75,20.12,106.23,0.2,1.58,1.79,9.47,2975287927,1049487
F2,1536,414.598,114.209,410,0.438,22.01,20.6,20.12,121.81,0.2,1.58,1.99,9.47,2975287927,1049487
F2,1108,497.846,595.427,434,0.416,21.59,20.58,20.12,118.01,0.2,1.58,1.57,9.47,2975287927,1049487
F2,839,328.852,173.045,442,0.467,21.05,20.22,20.12,118.93,0.2,1.58,1.03,9.47,2975287927,1049487
F2,1258,43.96,221.394,396,0.36,21.55,20.48,20.11,117.43,0.2,1.59,1.54,9.46,2896563141,1068578
F2,870,265.326,15.04,451,0.444,21.62,20.85,20.11,115.96,0.2,1.59,1.61,9.46,2896563141,1068578
F2,1349,872.937,654.931,480,0.452,20.9,20.29,20.11,107.66,0.2,1.59,0.89,9.46,2896563141,1068578
F2,905,442.866,243.989,321,0.329,20.94,20.18,20.11,105.63,0.2,1.59,0.93,9.46,2896563141,1068578
F2,724,771.042,384.463,370,0.89,22.86,21.94,20.56,130.99,0.21,1.6,1.47,9.45,2835136609,1083660
F2,1390,756.298,-9.293,364,0.342,21.6,20.95,20.1,114.03,0.21,1.61,1.6,9.45,2819921378,1087419
F2,852,233.105,436.758,443,0.495,21.07,20.14,20.1,119.78,0.21,1.61,1.07,9.45,2819921378,1087419
F2,1403,570.336,356.383,381,0.436,21.76,20.73,20.1,121.64,0.21,1.61,1.76,9.45,2819921378,1087419
F2,1138,351.421,437.518,424,0.297,21.73,20.96,20.1,109.92,0.21,1.61,1.73,9.45,2819921378,1087419
F2,645,753.39,308.952,445,0.552,21.84,21.19,20.1,121.13,0.21,1.61,1.84,9.45,2819921378,1087419
F2,1200,885.058,465.589,369,0.379,21.53,21.08,20.1,117.37,0.21,1.61,1.53,9.45,2819921378,1087419
F2,938,384.965,361.451,427,0.348,21.8,21.01,20.1,114.53,0.21,1.61,1.8,9.45,2819921378,1087419
F2,1428,310.168,448.889,400,0.37,21.73,20.58,20.09,118.15,0.21,1.62,1.74,9.44,2757185590,1110760
F2,976,833.153,409.515,462,0.408,21.67,21.15,20.09,111.35,0.21,1.62,1.68,9.44,2757185590,1110760
F2,1300,721.038,644.433,427,0.27,21.62,20.54,20.09,106.1,0.21,1.62,1.63,9.44,2757185590,1110760
F2,1159,590.311,348.722,355,0.334,21.36,20.61,20.09,112.17,0.21,1.62,1.37,9.44,2757185590,1110760
F2,884,587.084,469.637,372,0.313,21.29,20.57,20.09,112.12,0.21,1.62,1.3,9.44,2757185590,1110760
F2,1014,798.49,34.797,290,0.266,21.45,20.52,20.09,92.46,0.21,1.62,1.46,9.44,2757185590,1110760
F2,720,490.606,232.419,427,0.515,21.27,20.17,20.09,123.24,0.21,1.62,1.28,9.44,2757185590,1110760
F2,993,28.742,806.438,277,0.247,21.3,20.32,20.08,87.35,0.21,1.63,1.32,9.43,2698174292,1134939
F2,1096,164.605,652.455,185,0.241,21.22,20.35,20.08,81,0.21,1.63,1.24,9.43,2698174292,1134939
F2,1129,541.726,448.683,288,0.31,21,20.42,20.08,96.85,0.21,1.63,1.02,9.43,2698174292,1134939
F2,2380,708.827,734.763,337,0.478,22.22,21.43,20.31,117.48,0.22,1.64,1.47,9.43,2661911251,1149992
F2,647,442.445,-0.474,636,0.815,22.5,21.03,20.41,40.3,0.22,1.64,1.47,9.42,2648462569,1155610
F2,1074,851.034,88.744,464,0.231,21.95,20.92,20.07,93.01,0.22,1.65,1.98,9.42,2640425997,1158977
F2,883,136.275,129.456,757,0.44,21.2,20.25,20.07,29.56,0.22,1.65,1.23,9.42,2640425997,1158977
F2,1065,137.791,178.163,407,0.354,21.24,20.21,20.07,116.73,0.22,1.65,1.27,9.42,2640425997,1158977
F2,1147,234.777,555.588,351,0.283,21.35,20.73,20.07,106.19,0.22,1.65,1.38,9.42,2640425997,1158977
F2,1216,232.343,42.286,187,0.306,21.24,20.28,20.06,88.08,0.22,1.66,1.28,9.41,2583913673,1182834
F2,746,128.006,596.062,418,0.409,21.89,21.06,20.06,119.68,0.22,1.66,1.93,9.41,2583913673,1182834
F2,1184,690.203,725.324,326,0.344,21.55,20.69,20.06,107.9,0.22,1.66,1.59,9.41,2583913673,1182834
F2,841,350.13,761.766,310,0.266,21.23,20.2,20.06,96.54,0.22,1.66,1.27,9.41,2583913673,1182834
F2,1255,673.457,23.479,471,0.527,22.45,20.92,20.38,113.27,0.22,1.67,1.47,9.41,2543842707,1199932
F2,906,839.347,811.938,341,0.385,21.09,20.39,20.05,113.7,0.22,1.67,1.14,9.4,2528610867,1206468
F2,789,723.67,55.691,483,0.415,21.12,20.26,20.05,104.98,0.22,1.67,1.17,9.4,2528610867,1206468
F2,5259,744.804,365.482,448,0.664,24.75,22.21,21.21,50.43,0.22,1.68,1.47,9.4,2512197462,1213532
F2,2247,289.713,806.131,400,0.47,22.52,21.58,20.4,123.62,0.23,1.68,1.47,9.4,2497877968,1219712
F2,641,863.081,172.932,431,0.5,21.84,20.94,20.04,122.14,0.23,1.69,1.9,9.39,2474491692,1229838
F2,1190,521.926,783.06,386,0.336,21.73,20.5,20.04,115.24,0.23,1.69,1.79,9.39,2474491692,1229838
F2,701,695.499,245.672,424,0.384,21.85,21.03,20.04,117.53,0.23,1.69,1.91,9.39,2474491692,1229838
F2,860,508.933,137.441,506,0.592,21.47,20.66,20.04,101.1,0.23,1.69,1.53,9.39,2474491692,1229838
F2,1100,455.267,724.707,243,0.247,21.85,20.78,20.04,82.22,0.23,1.69,1.91,9.39,2474491692,1229838
F2,605,593.389,604.382,326,0.428,20.88,20.14,20.04,113.08,0.23,1.69,0.94,9.39,2474491692,1229838
F2,1685,370.284,103.559,428,0.358,22.26,21.52,20.3,115.19,0.23,1.69,1.47,9.39,2449551277,1240677
F2,2549,447.949,58.256,395,0.481,22.57,22.08,20.41,124.09,0.23,1.7,1.47,9.39,2429955878,1249221
F2,768,86.564,427.453,471,0.518,21.23,20.23,20.03,113,0.23,1.7,1.3,9.38,2421530815,1252900
F2,1037,741.93,653.414,313,0.267,21.19,20.33,20.03,97.28,0.23,1.7,1.26,9.38,2421530815,1252900
F2,771,21.368,211.332,452,0.344,21.78,20.85,20.03,109.72,0.23,1.7,1.85,9.38,2421530815,1252900
F2,767,565.067,437.93,722,0.483,21.49,20.36,20.03,24.93,0.23,1.7,1.56,9.38,2421530815,1252900
F2,1294,171.705,600.459,323,0.335,21.33,20.68,20.03,106.55,0.23,1.7,1.4,9.38,2421530815,1252900
F2,876,599.405,44.98,373,0.434,21.15,20.09,20.03,120.93,0.23,1.7,1.22,9.38,2421530815,1252900
F2,917,761.6,134.913,458,0.108,21.38,20.47,20.03,50.81,0.23,1.7,1.45,9.38,2421530815,1252900
F2,754,815.2,569.692,457,0.431,21.15,20.37,20.03,113.86,0.23,1.7,1.22,9.38,2421530815,1252900
F2,895,343.661,20.594,288,0.258,21.3,20.24,20.03,91,0.23,1.7,1.37,9.38,2421530815,1252900
F2,858,889.946,524.23,489,0.49,21.82,21.24,20.03,105.68,0.23,1.7,1.89,9.38,2421530815,1252900
F2,805,849.506,87.339,423,0.297,21.54,20.81,20.02,110.03,0.24,1.73,1.62,9.37,2327362326,1294242
F2,735,763.26,172.846,456,0.493,21.06,20.24,20.02,116.64,0.24,1.73,1.14,9.37,2327362326,1294242
F2,723,234.762,350.07,426,0.436,20.96,20.02,20.02,120.21,0.24,1.73,1.04,9.37,2327362326,1294242
F2,786,25.18,214.175,428,0.495,21.18,20.15,20.02,122.41,0.24,1.73,1.26,9.37,2327362326,1294242
F2,1376,294.451,571.822,380,0.423,21.53,20.76,20.02,120.92,0.24,1.73,1.61,9.37,2327362326,1294242
F2,975,219.651,848.037,410,0.305,21.74,20.83,20.02,111.98,0.24,1.73,1.82,9.37,2327362326,1294242
F2,1547,249.17,142.121,428,0.222,22.15,20.86,20.25,97.64,0.24,1.73,2,9.37,2324501224,1295502
F2,1261,257.534,681.248,427,0.538,22.16,21.42,20.25,123.96,0.24,1.74,1.47,9.36,2296082941,1308029
F2,762,868.161,351.759,391,0.442,21.3,20.82,20.01,122.35,0.24,1.74,1.39,9.36,2277550420,1316201
F2,715,356.303,157.95,436,0.361,21.29,20.3,20.01,114.22,0.24,1.74,1.38,9.36,2277550420,1316201
F2,998,675.854,236.591,449,0.169,21.61,20.76,20.01,80.53,0.24,1.74,1.7,9.36,2277550420,1316201
F2,1195,240.108,329.556,382,0.28,21.34,20.45,20.01,108.92,0.24,1.74,1.43,9.36,2277550420,1316201
F2,857,144.135,662.058,476,0.432,21.52,20.57,20.01,108.2,0.24,1.74,1.61,9.36,2277550420,1316201
F2,918,311.623,31.425,335,0.257,21.05,20.3,20.01,100.02,0.24,1.74,1.14,9.36,2277550420,1316201
F2,1012,631.397,109.589,399,0.308,21.17,20.3,20.01,112.66,0.24,1.74,1.26,9.36,2277550420,1316201
F2,815,716.371,310.165,438,0.449,21.85,21.02,20.01,118.93,0.24,1.74,1.94,9.36,2277550420,1316201
F2,745,764.869,387.731,196,0.304,21.57,20.84,20,87.14,0.24,1.76,1.67,9.35,2228804624,1337689
F2,685,547.669,746.478,419,0.404,21.65,20.9,20,119.3,0.24,1.76,1.75,9.35,2228804624,1337689
F2,935,276.218,750.716,197,0.241,21.24,20.49,20,80.03,0.24,1.76,1.34,9.35,2228804624,1337689
F2,817,346.288,464.295,177,0.279,21.03,20.3,20,86.7,0.24,1.76,1.13,9.35,2228804624,1337689
F2,773,860.026,519.779,397,0.263,21.24,20.65,20,106.86,0.24,1.76,1.34,9.35,2228804624,1337689
F2,2318,84.369,34.552,501,0.539,23.58,21.24,20.75,42.84,0.25,1.77,1.47,9.34,2184260816,1357276
F2,1044,766.51,748.804,182,0.242,21.09,20.28,19.99,81.47,0.25,1.77,1.2,9.34,2181102121,1358662
F2,964,700.009,428.179,387,0.275,21.29,20.24,19.99,108.45,0.25,1.77,1.4,9.34,2181102121,1358662
F2,726,6.964,347.804,419,0.484,21.1,20.08,19.99,123.08,0.25,1.77,1.21,9.34,2181102121,1358662
F2,962,416.83,712.25,407,0.482,22.23,21.27,20.26,123.89,0.25,1.77,1.47,9.34,2179366785,1359423
F2,843,386.502,661.37,446,0.237,21.73,20.71,19.98,97.92,0.25,1.79,1.85,9.33,2134420581,1379078
F2,743,49.043,131.927,452,0.245,21.07,20.35,19.98,98.15,0.25,1.79,1.19,9.33,2134420581,1379078
F2,722,214.223,359.629,431,0.34,21.16,20.15,19.98,113.32,0.25,1.79,1.28,9.33,2134420581,1379078
F2,727,384.77,349.745,460,0.199,21.08,20.19,19.98,87.12,0.25,1.79,1.2,9.33,2134420581,1379078
F2,1454,61.897,796.132,360,0.497,21.54,20.8,19.98,122.09,0.25,1.79,1.66,9.33,2134420581,1379078
F2,1027,387.202,150.105,427,0.258,21.44,20.46,19.98,104.31,0.25,1.79,1.56,9.33,2134420581,1379078
F2,1401,450.796,258.307,401,0.439,22.34,21.39,20.29,122.21,0.25,1.8,1.47,9.32,2107563501,1390752
F2,1135,91.713,2.622,394,0.485,21.27,20.21,19.97,124.24,0.26,1.8,1.4,9.32,2088738155,1398896
F2,1112,620.794,311.416,393,0.365,21.6,20.88,19.97,117.79,0.26,1.8,1.73,9.32,2088738155,1398896
F2,775,442.662,159.731,431,0.353,21.55,20.84,19.97,114.39,0.26,1.8,1.68,9.32,2088738155,1398896
F2,692,164.06,165.64,395,0.41,20.93,19.94,19.97,120.74,0.26,1.8,1.06,9.32,2088738155,1398896
F2,808,783.843,412.3,401,0.41,21.04,20.18,19.97,120.69,0.26,1.8,1.17,9.32,2088738155,1398896
F2,945,456.772,44.377,405,0.409,21.28,20.32,19.96,120.52,0.26,1.82,1.42,9.31,2044033456,1418074
F2,828,528.831,805.376,498,0.433,21.76,20.5,19.96,100.03,0.26,1.82,1.9,9.31,2044033456,1418074
F2,777,526.587,462.444,194,0.312,21.2,20.48,19.96,87.96,0.26,1.82,1.34,9.31,2044033456,1418074
F2,982,443.991,671.618,393,0.238,21.46,20.37,19.96,102.6,0.26,1.82,1.6,9.31,2044033456,1418074
F2,691,161.947,593.063,473,0.482,21.3,20.72,19.95,111.18,0.26,1.83,1.45,9.3,2000285561,1436573
F2,598,576.358,405.224,446,0.396,21.23,20.5,19.95,114.63,0.26,1.83,1.38,9.3,2000285561,1436573
F2,896,148.425,12.985,439,0.229,21.17,20.24,19.94,97.59,0.27,1.85,1.33,9.29,1957473990,1454353
F2,653,761.328,478.053,402,0.32,21.2,20.63,19.94,113.86,0.27,1.85,1.36,9.29,1957473990,1454353
F2,779,621.909,244.18,505,0.506,20.82,20.27,19.94,99.54,0.27,1.85,0.98,9.29,1957473990,1454353
F2,1262,171.765,513.055,379,0.471,22.38,20.83,20.28,123.08,0.27,1.85,1.47,9.29,1939427869,1461736
F2,1617,571.782,6.244,408,0.25,22.36,21.21,20.27,104.51,0.27,1.86,1.47,9.28,1921409083,1469034
F2,778,583.304,118.457,476,0.436,21.66,20.83,19.93,108.38,0.27,1.86,1.83,9.28,1915578703,1471378
F2,814,287.076,201.624,359,0.345,21.33,20.63,19.93,113.66,0.27,1.86,1.5,9.28,1915578703,1471378
F2,570,331.109,213.328,437,0.435,20.86,20.01,19.93,118.47,0.27,1.86,1.03,9.28,1915578703,1471378
F2,1019,145.017,297.283,416,0.45,21.67,20.48,19.93,121.94,0.27,1.86,1.84,9.28,1915578703,1471378
F2,676,265.506,126.52,451,0.322,21.38,20.47,19.93,108.04,0.27,1.86,1.55,9.28,1915578703,1471378
F2,1613,848.538,389.54,392,0.346,22.4,21.42,20.28,116.28,0.27,1.87,1.47,9.28,1892296636,1480652
F2,799,864.499,45.122,480,0.799,22.46,21.3,20.3,115.05,0.27,1.88,1.47,9.27,1881102185,1485059
F2,644,68.446,709.041,457,0.357,21.27,20.59,19.92,109.5,0.27,1.88,1.45,9.27,1874580090,1487610
F2,769,192.557,554.662,402,0.226,21.42,20.55,19.92,100.2,0.27,1.88,1.6,9.27,1874580090,1487610
F2,525,827.538,654.031,454,0.507,20.86,19.94,19.92,117.63,0.27,1.88,1.04,9.27,1874580090,1487610
F2,1121,284.613,49.73,598,0.511,22.63,21.15,20.36,54.11,0.27,1.88,1.47,9.27,1870785982,1489088
F2,809,131.859,25.982,451,0.138,21.22,20.24,19.91,68.01,0.28,1.89,1.41,9.26,1834458959,1503016
